ID,text,pos,neg,PRP$,VBG,VBD,``,VBN,POS,'',VBP,WDT,JJ,WP,VBZ,DT,#,RP,$,NN,),(,FW,",",.,TO,PRP,RB,:,NNS,NNP,VB,WRB,CC,PDT,RBS,RBR,CD,EX,IN,MD,NNPS,JJS,JJR,SYM,UH,label,direction,tense,overall_polarity,event_polarity,action_polarity
1094,i got some great presents and had an awesome 16th birthday.,0.166666666667,0.0,0.0,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.0,0.0,0.166666666667,0.0,0.0,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.0833333333333,0.0,0.0,0.0,0.0,0.0833333333333,0.0,0.0,0.0,0.0833333333333,0.0,0.0,0.0,0.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joy,self,past,positive,positive,na
1095,The people here even at Columbia are so different than I expected.,0.0,0.0,0.0,0.0,0.0769230769231,0.0,0.0,0.0,0.0,0.0769230769231,0.0,0.0769230769231,0.0,0.0,0.0769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769231,0.0,0.0769230769231,0.230769230769,0.0,0.0769230769231,0.0769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153846153846,0.0,0.0,0.0,0.0,0.0,0.0,surprise,self,past,neut,na,na
1096,I'm loving school at Columbia.,0.142857142857,0.0,0.0,0.142857142857,0.0,0.0,0.0,0.0,0.0,0.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857142857,0.0,0.0,0.0,0.0,0.142857142857,0.0,0.142857142857,0.0,0.0,0.0,0.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,joy,other,na,positive,na,na
1097,"I feel more at ease now that I kind of know what I want to do with my life, but more scared because I feel like everyone is a step ahead of me. I have to admit though school has me freaked out about my future.",0.0408163265306,0.0408163265306,0.0408163265306,0.0,0.0,0.0,0.0204081632653,0.0,0.0,0.0816326530612,0.0,0.0204081632653,0.0204081632653,0.0408163265306,0.0204081632653,0.0,0.0204081632653,0.0,0.142857142857,0.0,0.0,0.0204081632653,0.0204081632653,0.0408163265306,0.0408163265306,0.142857142857,0.0408163265306,0.0,0.0,0.0,0.0408163265306,0.0,0.0204081632653,0.0,0.0,0.0,0.0,0.0,0.183673469388,0.0,0.0,0.0,0.0408163265306,0.0,0.0,fear,self,present,positive,neut,neut
1098,I'm scared to death about getting a job after school.,0.0,0.166666666667,0.0,0.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0833333333333,0.0,0.0833333333333,0.0,0.0,0.0833333333333,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0833333333333,0.0833333333333,0.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,fear,self,past,negative,neut,negative
1099,"I can't wait, but I'm nervous as hell now.",0.0,0.153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769231,0.0,0.0769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769231,0.0,0.0,0.0,0.0769230769231,0.0769230769231,0.0,0.153846153846,0.153846153846,0.0,0.0,0.0,0.0769230769231,0.0,0.0769230769231,0.0,0.0,0.0,0.0,0.0,0.0769230769231,0.0769230769231,0.0,0.0,0.0,0.0,0.0,fear,other,present,negative,neut,neut
1100,What if nothing goes as planned and I can't get a job and I'm stuck doing something that I hate?,0.0,0.0869565217391,0.0,0.0434782608696,0.0,0.0,0.0434782608696,0.0,0.0,0.0869565217391,0.0,0.0434782608696,0.0434782608696,0.0434782608696,0.0434782608696,0.0,0.0,0.0,0.130434782609,0.0,0.0,0.0,0.0,0.0434782608696,0.0,0.130434782609,0.0434782608696,0.0,0.0,0.0,0.0434782608696,0.0,0.0869565217391,0.0,0.0,0.0,0.0,0.0,0.130434782609,0.0434782608696,0.0,0.0,0.0,0.0,0.0,fear,self,present,negative,neut,neut
1101,She was saying how she had the same area code and that she's from Spring Valley Weird huh?,0.0,0.0,0.0,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.05,0.0,0.15,0.0,0.0,0.0,0.15,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,surprise,other,past,neut,neut,na
1102,The weirdest part is her roomate is someone who I went to school with since jr. high.,0.0,0.0555555555556,0.0555555555556,0.0,0.0555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555556,0.0555555555556,0.111111111111,0.0555555555556,0.0,0.0,0.0,0.277777777778,0.0,0.0,0.0,0.0,0.0555555555556,0.0555555555556,0.0555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.0,0.0,0.0555555555556,0.0,0.0,0.0,surprise,other,past,negative,na,neut
1103,I'm excited to go I always like to go to different concerts and plus it will be nice to go out and do something fun.,0.148148148148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037,0.0,0.111111111111,0.0,0.0,0.0,0.0,0.037037037037,0.0,0.0740740740741,0.0,0.0,0.0,0.0,0.037037037037,0.148148148148,0.111111111111,0.037037037037,0.0,0.037037037037,0.0,0.185185185185,0.0,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.037037037037,0.037037037037,0.0,0.0,0.0,0.0,0.0,joy,self,present,positive,neut,neut
1104,"It was definitely a shocking experience, but atleast I can say I have ridden in an ambulance before.",0.0,0.05,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.05,0.05,0.0,0.15,0.05,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.15,0.05,0.0,0.0,0.0,0.0,0.0,surprise,self,past,negative,neut,neut
1105,"My mother was there for me the whole time while I was scared to death, losing consciousnes, and fearing for my life, and I will always remember that.",0.0,0.125,0.0625,0.0625,0.0625,0.0,0.03125,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0625,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.09375,0.03125,0.03125,0.09375,0.0625,0.0,0.03125,0.0,0.03125,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.09375,0.03125,0.0,0.0,0.0,0.0,0.0,fear,self,present,negative,neut,neut
1106,"The goal was to go to sleep and never wake up, but after taking 32 of those dreadful cold pills that put scars on my kidney in the first place, death was becomming all too real too fast.",0.0243902439024,0.0975609756098,0.0243902439024,0.0487804878049,0.0731707317073,0.0,0.0,0.0,0.0,0.0,0.0243902439024,0.0975609756098,0.0,0.0,0.0731707317073,0.0,0.0243902439024,0.0,0.0975609756098,0.0,0.0,0.0,0.0487804878049,0.0243902439024,0.0487804878049,0.0,0.121951219512,0.0,0.0487804878049,0.0,0.0731707317073,0.0,0.0487804878049,0.0,0.0,0.0,0.0243902439024,0.0,0.0975609756098,0.0,0.0,0.0,0.0,0.0,0.0,fear,other,present,negative,neut,neut
1107,Have you ever wanted to be with someone that is a friend of the other sex but you are afraid to ask that person?,0.0,0.04,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.08,0.04,0.08,0.0,0.04,0.08,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.04,0.08,0.08,0.04,0.0,0.0,0.0,0.08,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,fear,other,past,negative,neut,neut
1108,afraid that it would ruin your friendship with them as well as your friendship with another person.,0.0555555555556,0.111111111111,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555556,0.0,0.0,0.0,0.222222222222,0.0,0.0,0.0,0.0,0.0555555555556,0.0,0.111111111111,0.111111111111,0.0,0.0,0.0,0.0555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222222222222,0.0555555555556,0.0,0.0,0.0,0.0,0.0,fear,other,present,negative,positive,negative
1109,afraid that you will be hurt yet again.,0.0,0.222222222222,0.0,0.0,0.0,0.0,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.0,0.0,0.0,0.0,0.111111111111,0.0,0.111111111111,0.222222222222,0.0,0.0,0.0,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.111111111111,0.0,0.0,0.0,0.0,0.0,fear,other,past,negative,neut,negative
1110,hurt if that person say's no.,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,sadness,other,past,negative,neut,na
1111,Hurt if that person say's yes and down the line you brake up.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.133333333333,0.0,0.0,0.0,0.0,0.133333333333,0.0,0.0666666666667,0.0,0.133333333333,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.0666666666667,0.0,0.0,0.0666666666667,0.0666666666667,0.0,0.0,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.133333333333,0.0,0.0,0.0,0.0,0.0,0.0,sadness,other,present,neut,neut,neut
1112,Hurt by the world of friendship yet again.,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.0,0.0,0.0,0.222222222222,0.0,0.0,0.0,0.0,0.111111111111,0.0,0.0,0.222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222222222222,0.0,0.0,0.0,0.0,0.0,0.0,sadness,other,past,neut,na,na
1113,Hurt by the world of dating.,0.0,0.0,0.0,0.142857142857,0.0,0.0,0.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857142857,0.0,0.0,0.0,0.142857142857,0.0,0.0,0.0,0.0,0.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285714285714,0.0,0.0,0.0,0.0,0.0,0.0,sadness,other,past,neut,neut,na
1114,Hurt so bad you stay in a world that is only in your mind.,0.0,0.0666666666667,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0666666666667,0.0666666666667,0.0,0.0666666666667,0.0666666666667,0.0,0.0,0.0,0.133333333333,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.0666666666667,0.133333333333,0.0,0.0,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133333333333,0.0,0.0,0.0,0.0,0.0,0.0,sadness,other,past,negative,neut,negative
1115,Hurt so bad you stay in your room.,0.0,0.111111111111,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.0,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.0,0.0,0.0,0.0,0.111111111111,0.0,0.111111111111,0.111111111111,0.0,0.0,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.0,sadness,other,past,negative,neut,negative
1116,My night last night turned out amazing towards 8:00-9:00,0.111111111111,0.0,0.111111111111,0.0,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.111111111111,0.0,0.222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,surprise,other,past,positive,neut,positive
1117,"I had a really nice conversation with Juckett, another amazing one with Phil, and then another one with Solomon.",0.0909090909091,0.0,0.0,0.0454545454545,0.0454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0454545454545,0.0,0.0,0.136363636364,0.0,0.0,0.0,0.136363636364,0.0,0.0,0.0,0.0909090909091,0.0454545454545,0.0,0.0454545454545,0.0909090909091,0.0,0.0,0.136363636364,0.0,0.0,0.0454545454545,0.0,0.0,0.0,0.0,0.0,0.136363636364,0.0,0.0,0.0,0.0,0.0,0.0,joy,self,past,positive,positive,na
1118,"It was definitely a good night of conversation, although I did stay up until 12:30, and I payed for that this morning in 1st period (Physics)",0.0333333333333,0.0,0.0,0.0,0.0666666666667,0.0,0.0,0.0,0.0,0.0333333333333,0.0,0.0333333333333,0.0,0.0,0.1,0.0,0.0,0.0,0.133333333333,0.0333333333333,0.0333333333333,0.0,0.0666666666667,0.0,0.0,0.1,0.0666666666667,0.0,0.0,0.0,0.0333333333333,0.0,0.0333333333333,0.0,0.0,0.0,0.0666666666667,0.0,0.166666666667,0.0,0.0333333333333,0.0,0.0,0.0,0.0,joy,self,past,positive,neut,neut
1119,But all of a sudden today it's hit me that I have all this work due.,0.0555555555556,0.0,0.0,0.0,0.0,0.0,0.0555555555556,0.0,0.0,0.0555555555556,0.0,0.111111111111,0.0,0.0555555555556,0.166666666667,0.0,0.0,0.0,0.111111111111,0.0,0.0,0.0,0.0,0.0555555555556,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555556,0.0555555555556,0.0,0.0,0.0,0.0,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.0,surprise,other,past,positive,neut,neut
1120,"I'm starting my argument on illegal immigration (which I may say is turning out fantastic with the first two praragraphs I have), and I finished one of my US History charts, and I plan on outlining a bit once I start watching America's Next Top Model.",0.0188679245283,0.0188679245283,0.0377358490566,0.0754716981132,0.0188679245283,0.0,0.0,0.0188679245283,0.0,0.0754716981132,0.0188679245283,0.0566037735849,0.0,0.0188679245283,0.0377358490566,0.0,0.0188679245283,0.0,0.0754716981132,0.0188679245283,0.0188679245283,0.0,0.0377358490566,0.0188679245283,0.0,0.11320754717,0.0188679245283,0.0,0.0188679245283,0.11320754717,0.0188679245283,0.0,0.0377358490566,0.0,0.0,0.0,0.0377358490566,0.0,0.0754716981132,0.0188679245283,0.0,0.0,0.0,0.0,0.0,joy,self,present,positive,positive,positive
1121,The courts and my lawyer and my therapist and my mom are all getting mad because I don't have all this time in the world to hang out with my Dad for a few hours.,0.0,0.0540540540541,0.108108108108,0.027027027027,0.0,0.0,0.0,0.0,0.0,0.0540540540541,0.0,0.027027027027,0.0,0.0,0.162162162162,0.0,0.027027027027,0.0,0.162162162162,0.0,0.0,0.0,0.0,0.027027027027,0.027027027027,0.027027027027,0.027027027027,0.0,0.0540540540541,0.027027027027,0.0540540540541,0.0,0.0810810810811,0.0,0.0,0.0,0.0,0.0,0.108108108108,0.0,0.0,0.0,0.0,0.0,0.0,anger,other,present,negative,na,negative
1122,"Love NFL, love live, it only makes sense.",0.0909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909091,0.0,0.0,0.0,0.0,0.0909090909091,0.0,0.0,0.0,0.181818181818,0.0909090909091,0.0,0.0909090909091,0.0909090909091,0.0,0.0,0.181818181818,0.0909090909091,0.0,0.0,0.0,0.0,0.0,0.0909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joy,other,present,positive,neut,neut
1123,"I'm sorry someone died, but to mislead me like that is inexcusable.",0.0666666666667,0.266666666667,0.0,0.0,0.0666666666667,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.133333333333,0.0,0.0666666666667,0.0666666666667,0.0,0.0,0.0,0.0666666666667,0.0,0.0,0.0,0.0666666666667,0.0666666666667,0.0666666666667,0.133333333333,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,sadness,self,past,negative,neut,negative
1124,"Love NFL, love live, it only makes sense.",0.0909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909091,0.0,0.0,0.0,0.0,0.0909090909091,0.0,0.0,0.0,0.181818181818,0.0909090909091,0.0,0.0909090909091,0.0909090909091,0.0,0.0,0.181818181818,0.0909090909091,0.0,0.0,0.0,0.0,0.0,0.0909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joy,other,present,positive,neut,neut
1125,"I'm sorry someone died, but to mislead me like that is inexcusable.",0.0666666666667,0.266666666667,0.0,0.0,0.0666666666667,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.133333333333,0.0,0.0666666666667,0.0666666666667,0.0,0.0,0.0,0.0666666666667,0.0,0.0,0.0,0.0666666666667,0.0666666666667,0.0666666666667,0.133333333333,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,sadness,self,past,negative,neut,negative
1126,"even though i wasnt in the right mood, a.k.a : my mind was in portland, it was  a really good flick!",0.0833333333333,0.0,0.0416666666667,0.0,0.0833333333333,0.0,0.0,0.0,0.0,0.0416666666667,0.0,0.125,0.0,0.0,0.0833333333333,0.0,0.0,0.0,0.208333333333,0.0,0.0,0.0,0.0833333333333,0.0416666666667,0.0,0.0416666666667,0.0833333333333,0.0416666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,joy,self,present,positive,na,positive
1127,"what i was worried about, someone trying to steal money off my card, isnt going to happen.",0.0,0.1,0.05,0.1,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.1,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,fear,other,present,negative,neut,neut
1128,she makes me all nervous and tense!,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.125,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fear,other,present,negative,negative,na
1129,"and anything she says, no matter how sweet the voice is is nasty and mean spirited!",0.0555555555556,0.0555555555556,0.0,0.0,0.0555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.0,0.222222222222,0.111111111111,0.0,0.0,0.0,0.166666666667,0.0,0.0,0.0,0.0555555555556,0.0555555555556,0.0,0.0555555555556,0.0,0.0,0.0,0.0,0.0,0.0555555555556,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disgust,other,present,positive,neut,na
1130,and me with my explaining skills wont show her how what she just said stung!,0.0625,0.0,0.125,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0,0.125,0.0625,0.0,0.0625,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,anger,self,present,positive,positive,neut
1131,thus getting myself more pissed and less willing to finish what i was just trying to say.,0.0555555555556,0.0,0.0,0.111111111111,0.0555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.0555555555556,0.0,0.0,0.0,0.0,0.0,0.0555555555556,0.0,0.0,0.0,0.0,0.0555555555556,0.111111111111,0.0555555555556,0.111111111111,0.0,0.0,0.0,0.111111111111,0.0,0.0555555555556,0.0,0.0,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,self,present,positive,neut,neut
1132,"which sucks, but that might mean her birthday.",0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,disgust,other,present,negative,neut,neut
1133,im afraid of what will happen if that gets out.,0.0,0.0909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909091,0.0909090909091,0.0909090909091,0.0,0.0909090909091,0.0,0.181818181818,0.0,0.0,0.0,0.0,0.0909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181818181818,0.0909090909091,0.0,0.0,0.0,0.0,0.0,fear,other,future,negative,neut,neut
1134,im worried about money.,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,fear,other,past,negative,neut,na
1135,"but im more worried about losing the one i love, even though i cant have her right now.",0.1,0.1,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.1,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.05,0.0,0.0,fear,self,present,positive,neut,positive
1136,okay shut up!,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anger,other,past,neut,na,neut
1137,"I can handle dull aches, it's the sharp pains that freak me out.",0.0625,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.125,0.0,0.0625,0.0625,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0,0.1875,0.0,0.0,0.125,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,fear,self,present,negative,neut,neut
1138,"Then they fucked around with my teeth, which never hurt (except for the clamp), but I was on edge, because it felt like it was about to hurt, like any moment they might hit a nerve.",0.046511627907,0.0697674418605,0.0232558139535,0.0,0.093023255814,0.0,0.0,0.0,0.0,0.0232558139535,0.0232558139535,0.0,0.0,0.0,0.0697674418605,0.0,0.0,0.0,0.093023255814,0.0232558139535,0.0232558139535,0.0,0.093023255814,0.0232558139535,0.0232558139535,0.116279069767,0.046511627907,0.0,0.0232558139535,0.0,0.046511627907,0.0,0.0232558139535,0.0,0.0,0.0,0.0,0.0,0.209302325581,0.0232558139535,0.0,0.0,0.0,0.0,0.0,fear,other,present,negative,neut,negative
1139,"so the nurse was doing suction, and she accidently hit the rubber sheath across my mouth (isolating the tooth) which made a very loud noise in my ear, so I flinched, and the dentist was like ""It's not big deal, show her it's nothing to be afraid of"" so she did it again and I really freaked out, really flinched and even cried out and then I starting crying.",0.0123456790123,0.0864197530864,0.037037037037,0.0493827160494,0.0987654320988,0.0123456790123,0.0246913580247,0.0,0.0123456790123,0.0123456790123,0.0123456790123,0.0246913580247,0.0,0.0246913580247,0.0617283950617,0.0,0.0246913580247,0.0,0.135802469136,0.0123456790123,0.0123456790123,0.0,0.0617283950617,0.0123456790123,0.0123456790123,0.0987654320988,0.111111111111,0.0,0.0,0.0,0.0123456790123,0.0,0.0617283950617,0.0,0.0,0.0,0.0,0.0,0.0740740740741,0.0,0.0,0.0,0.0,0.0,0.0,fear,self,past,negative,neut,neut
1140,"filling, which sucks.",0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disgust,other,present,negative,na,na
1141,"as unexpectedly and elusively as the innernets appear, SO DO THEY STOP DISAPEAR.",0.0,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0666666666667,0.0,0.0,0.133333333333,0.0,0.0666666666667,0.333333333333,0.0,0.0,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.133333333333,0.0,0.0,0.0,0.0,0.0,0.0,surprise,other,present,negative,neut,neut
1142,enjoying it while it lasts.,0.166666666667,0.0,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,joy,other,present,positive,neut,positive
1143,pshaw!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,surprise,other,na,neut,na,na
1144,and it turns out that the daughter and i both graduated from brockport this spring!,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.1875,0.0,0.0625,0.0,0.1875,0.0,0.0,0.0,0.0,0.0625,0.0,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,surprise,self,past,neut,neut,neut
1145,she's living at home with her parents now and she's not feeling very good about herself.,0.0526315789474,0.0,0.0526315789474,0.0526315789474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105263157895,0.0,0.105263157895,0.0,0.0,0.0,0.0,0.0526315789474,0.0,0.0,0.0,0.0,0.0526315789474,0.0,0.157894736842,0.157894736842,0.0,0.0526315789474,0.0,0.0,0.0,0.0526315789474,0.0,0.0,0.0,0.0,0.0,0.157894736842,0.0,0.0,0.0,0.0,0.0,0.0,sadness,other,present,positive,neut,neut
1146,"Which, to be honest, was making Brad slightly nervous.",0.0833333333333,0.0833333333333,0.0,0.0833333333333,0.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.0833333333333,0.0833333333333,0.0,0.0833333333333,0.0,0.0,0.166666666667,0.0833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333,0.0,0.0,0.0,fear,other,present,positive,neut,positive
