ID,text,pos,neg,PRP$,VBG,VBD,VB,POS,'',VBP,WDT,JJ,WP,VBZ,DT,RP,NN,FW,",",.,TO,PRP,RB,-LRB-,:,NNS,NNP,``,WRB,CC,PDT,RBS,RBR,VBN,EX,IN,WP$,AUX,CD,MD,NNPS,AUXG,-RRB-,JJS,JJR,UH,label,direction,tense,overall_polarity,event_polarity,action_polarity
884,"As soon as he spied Tiny, he was delighted; and then she told him how unwilling she felt to marry the ugly mole, and to live always beneath the earth, and never to see the bright sun any more.",0.0454545454545,0.0454545454545,0.0,0.0,0.0681818181818,0.0681818181818,0.0,0.0,0.0,0.0,0.113636363636,0.0,0.0,0.0909090909091,0.0,0.0681818181818,0.0,0.0681818181818,0.0227272727273,0.0681818181818,0.113636363636,0.113636363636,0.0,0.0227272727273,0.0,0.0,0.0,0.0227272727273,0.0681818181818,0.0,0.0,0.0,0.0,0.0,0.0454545454545,0.0,0.0227272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0227272727273,0.0,4,other,present,positive,neut,positive
885,And as she told him she wept.,0.0,0.125,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,other,past,negative,neut,neut
886,"""That will be delightful,"" she said, and clapped her little hands for joy.",0.111111111111,0.0,0.0555555555556,0.0,0.111111111111,0.0,0.0,0.0555555555556,0.0,0.0,0.111111111111,0.0,0.0,0.0555555555556,0.0,0.0555555555556,0.0,0.111111111111,0.0555555555556,0.0,0.0555555555556,0.0,0.0,0.0,0.0555555555556,0.0,0.0555555555556,0.0,0.0555555555556,0.0,0.0,0.0,0.0,0.0,0.0555555555556,0.0,0.0555555555556,0.0,0.0555555555556,0.0,0.0,0.0,0.0,0.0,0.0,4,other,past,positive,neut,neut
887,"The little prince was at first quite frightened at the bird, who was like a giant, compared to such a delicate little creature as himself; but when he saw Tiny, he was delighted, and thought her the prettiest little maiden he had ever seen.",0.08,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.16,0.02,0.0,0.1,0.0,0.1,0.0,0.08,0.02,0.02,0.1,0.04,0.0,0.02,0.0,0.0,0.0,0.02,0.04,0.02,0.0,0.0,0.04,0.0,0.08,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,4,other,past,positive,neut,neut
888,"But I am fragrant with perfume, for close to my gates most lovely roses bloom.""",0.157894736842,0.0,0.0526315789474,0.0,0.0,0.0,0.0,0.0526315789474,0.0,0.0,0.0526315789474,0.0,0.0,0.0,0.0,0.105263157895,0.0,0.0526315789474,0.0526315789474,0.0526315789474,0.0526315789474,0.0526315789474,0.0,0.0,0.105263157895,0.0526315789474,0.0526315789474,0.0,0.0526315789474,0.0,0.0526315789474,0.0,0.0,0.0,0.105263157895,0.0,0.0526315789474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,self,na,positive,na,na
889,"The old washerwoman put her head in at the door, and nodded to him quite kindly, and said, ""Many thanks, you good child, for your help yesterday.",0.0571428571429,0.0,0.0571428571429,0.0,0.0857142857143,0.0,0.0,0.0285714285714,0.0,0.0,0.0857142857143,0.0,0.0,0.0571428571429,0.0285714285714,0.171428571429,0.0,0.142857142857,0.0285714285714,0.0285714285714,0.0571428571429,0.0571428571429,0.0,0.0,0.0285714285714,0.0,0.0285714285714,0.0,0.0571428571429,0.0,0.0,0.0,0.0,0.0,0.0571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,other,past,positive,neut,neut
890,"""I know where it blooms,"" said a happy mother, who came with her lovely child to the bedside of the queen.",0.115384615385,0.0,0.0384615384615,0.0,0.0769230769231,0.0,0.0,0.0384615384615,0.0384615384615,0.0,0.0769230769231,0.0384615384615,0.0384615384615,0.115384615385,0.0,0.153846153846,0.0,0.0769230769231,0.0384615384615,0.0384615384615,0.0769230769231,0.0,0.0,0.0,0.0,0.0,0.0384615384615,0.0384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,self,na,positive,na,positive
891,"She wept over it, kissed it, and prayed for it as only a mother can pray in that hour of her anguish.""",0.0,0.0740740740741,0.037037037037,0.0,0.111111111111,0.037037037037,0.0,0.037037037037,0.0,0.0,0.0,0.0,0.0,0.0740740740741,0.037037037037,0.111111111111,0.0,0.0740740740741,0.037037037037,0.0,0.148148148148,0.037037037037,0.0,0.0,0.0,0.0,0.037037037037,0.0,0.037037037037,0.0,0.0,0.0,0.0,0.0,0.148148148148,0.0,0.0,0.0,0.037037037037,0.0,0.0,0.0,0.0,0.0,0.0,6,other,past,negative,neut,negative
892,"Tears stood in his eyes, and glistened on his cheeks; he carried a great book and the binding was of velvet, with silver clasps.",0.0714285714286,0.0,0.0714285714286,0.0357142857143,0.107142857143,0.0,0.0,0.0,0.0,0.0,0.0714285714286,0.0,0.0,0.0714285714286,0.0,0.0714285714286,0.0,0.0714285714286,0.0357142857143,0.0,0.0357142857143,0.0,0.0,0.0357142857143,0.142857142857,0.0,0.0,0.0,0.0714285714286,0.0,0.0,0.0,0.0,0.0,0.142857142857,0.0,0.0357142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,other,na,positive,na,positive
893,He seemed a merry fellow.,0.166666666667,0.0,0.0,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.0,0.166666666667,0.0,0.0,0.166666666667,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,other,na,positive,na,positive
894,"He looked very jovial, did little work, and had the more holidays.",0.133333333333,0.0,0.0,0.0,0.0666666666667,0.0666666666667,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.0,0.0666666666667,0.0,0.0,0.0,0.133333333333,0.0666666666667,0.0,0.0666666666667,0.133333333333,0.0,0.0,0.0666666666667,0.0,0.0,0.0,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0,4,other,past,positive,positive,positive
895,"How pretty she was! and such a singer! not a theatre singer, nor a ballad singer; no, but a singer of the woods; for she wandered through the gay green forest, and had a concert there for her own amusement.",0.0208333333333,0.0,0.0208333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.166666666667,0.0,0.166666666667,0.0208333333333,0.0625,0.0625,0.0,0.0416666666667,0.0625,0.0,0.0416666666667,0.0208333333333,0.0,0.0,0.0208333333333,0.0833333333333,0.0208333333333,0.0,0.0,0.0208333333333,0.0,0.0833333333333,0.0,0.0416666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,other,past,positive,neut,neut
896,"He was hungry and thirsty, yet no one gave him anything; and when it became dark, and they were about to close the gardens, the porter turned him out.",0.0,0.0294117647059,0.0,0.0,0.0882352941176,0.0294117647059,0.0,0.0,0.0,0.0,0.0882352941176,0.0,0.0,0.0882352941176,0.0294117647059,0.0588235294118,0.0,0.0882352941176,0.0294117647059,0.0294117647059,0.147058823529,0.0,0.0,0.0294117647059,0.0294117647059,0.0294117647059,0.0,0.0294117647059,0.117647058824,0.0,0.0,0.0,0.0,0.0,0.0294117647059,0.0,0.0588235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,other,present,negative,neut,neut
897,The little boy said not a word; he was half pleased and half afraid.,0.0625,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0625,0.0,0.0625,0.1875,0.0,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,other,past,positive,neut,neut
898,"One glory eclipsed another; yet there was one picture that fixed itself on the little boy's memory, more especially because of the happy children it represented, for these the little boy had seen in daylight.",0.05,0.0,0.0,0.0,0.05,0.0,0.025,0.0,0.0,0.0,0.075,0.0,0.0,0.125,0.0,0.15,0.0,0.05,0.025,0.0,0.05,0.025,0.0,0.025,0.025,0.0,0.0,0.0,0.025,0.0,0.0,0.025,0.05,0.025,0.15,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,other,past,positive,neut,neut
899,"The boy raised his hands towards the smiling children, and then the Pig ran off with him through the open vestibule.",0.0434782608696,0.0,0.0434782608696,0.0434782608696,0.0869565217391,0.0,0.0,0.0,0.0,0.0,0.0434782608696,0.0,0.0,0.173913043478,0.0434782608696,0.130434782609,0.0,0.0434782608696,0.0434782608696,0.0,0.0434782608696,0.0434782608696,0.0,0.0,0.0869565217391,0.0,0.0,0.0,0.0434782608696,0.0,0.0,0.0,0.0,0.0,0.130434782609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,other,past,positive,neut,neut
900,"Fear and trembling came upon him as he thought of his mother; she had sent him out the day before to get some money, he had not done so, and now he was hungry and thirsty.",0.0,0.0,0.025,0.025,0.05,0.025,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.1,0.0,0.05,0.025,0.025,0.15,0.075,0.0,0.025,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.025,0.0,0.125,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,other,present,neut,neut,neut
901,"Here everything was bright, and the boy knelt down by the first tomb on his right, the grave of Michael Angelo, and sobbed as if his heart would break.",0.0606060606061,0.0606060606061,0.0606060606061,0.0,0.0,0.030303030303,0.0,0.0,0.0,0.0,0.0606060606061,0.0,0.0,0.0909090909091,0.030303030303,0.181818181818,0.0,0.0909090909091,0.030303030303,0.0,0.0,0.030303030303,0.0,0.0,0.0,0.0606060606061,0.0,0.0,0.0606060606061,0.0,0.0,0.0,0.0606060606061,0.0,0.151515151515,0.0,0.030303030303,0.0,0.030303030303,0.0,0.0,0.0,0.0,0.0,0.0,6,other,na,positive,na,negative
902,"Hunger and thirst overpowered the child, and he became quite faint and ill.",0.0,0.2,0.0,0.0,0.133333333333,0.0,0.0,0.0,0.0,0.0,0.133333333333,0.0,0.0,0.0666666666667,0.0,0.2,0.0,0.0666666666667,0.0666666666667,0.0,0.0666666666667,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,other,past,negative,neut,negative
903,"A little homely bed was prepared for him, but to him who had so often slept on the hard stones it was a royal couch, and he slept sweetly and dreamed of the splendid pictures and of the Metal Pig.",0.046511627907,0.0232558139535,0.0,0.0,0.046511627907,0.0,0.0,0.0,0.0,0.0,0.093023255814,0.0232558139535,0.0,0.116279069767,0.0,0.093023255814,0.0,0.046511627907,0.0232558139535,0.0232558139535,0.093023255814,0.0697674418605,0.0,0.0,0.046511627907,0.0232558139535,0.0,0.0,0.093023255814,0.0,0.0,0.0,0.046511627907,0.0,0.093023255814,0.0,0.0697674418605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,other,na,positive,na,negative
904,"He wept at the thought, and then he played with the little, lively dog, and kissed it, while the old woman looked kindly at him to encourage him.",0.0909090909091,0.030303030303,0.0,0.0,0.121212121212,0.030303030303,0.0,0.0,0.0,0.0,0.0909090909091,0.0,0.0,0.0909090909091,0.0,0.0909090909091,0.0,0.121212121212,0.030303030303,0.030303030303,0.151515151515,0.0606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0606060606061,0.0,0.0,0.0,0.0,0.0,0.121212121212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,other,present,positive,neut,positive
905,"So the boy stayed with them, and the woman herself taught him to sew; and he ate well, and slept well, and became very merry.",0.1,0.0,0.0,0.0,0.166666666667,0.0333333333333,0.0,0.0,0.0,0.0,0.0333333333333,0.0,0.0,0.0666666666667,0.0,0.0666666666667,0.0,0.1,0.0333333333333,0.0333333333333,0.133333333333,0.1,0.0,0.0333333333333,0.0,0.0333333333333,0.0,0.0,0.133333333333,0.0,0.0,0.0,0.0,0.0,0.0333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,other,past,positive,neut,neut
906,"They stopped before the picture by Bronzino, in which Christ is represented as standing in the lower world, with the children smiling before Him, in the sweet expectation of entering heaven; and the poor boy smiled, too, for here was his heaven.",0.102040816327,0.0204081632653,0.0204081632653,0.0612244897959,0.0408163265306,0.0,0.0,0.0,0.0,0.0204081632653,0.0408163265306,0.0,0.0,0.102040816327,0.0,0.122448979592,0.0,0.102040816327,0.0204081632653,0.0,0.0408163265306,0.0408163265306,0.0,0.0204081632653,0.0204081632653,0.0408163265306,0.0,0.0,0.0204081632653,0.0,0.0,0.0,0.0204081632653,0.0,0.204081632653,0.0,0.0408163265306,0.0,0.0,0.0,0.0,0.0,0.0,0.0204081632653,0.0,4,other,present,positive,positive,positive
907,A fiery dragon could not have frightened the little boy so much as did the little dog in this place.,0.047619047619,0.047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857142857,0.0,0.0,0.190476190476,0.0,0.142857142857,0.0,0.0,0.047619047619,0.0,0.0,0.142857142857,0.0,0.0,0.0,0.047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619,0.0,0.0952380952381,0.0,0.0952380952381,0.0,0.047619047619,0.0,0.0,0.0,0.0,0.0,0.0,3,other,past,positive,neut,negative
908,"Giuseppe went off at once, while his wife lamented, and the boy wept.",0.0,0.125,0.0625,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.125,0.0,0.125,0.0625,0.0,0.0,0.125,0.0,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,other,na,negative,na,negative
909,"Then there was great rejoicing, and the painter caressed the boy, and gave him a number of pictures.",0.0952380952381,0.0,0.0,0.0,0.0952380952381,0.0,0.0,0.0,0.0,0.0,0.047619047619,0.0,0.0,0.142857142857,0.0,0.190476190476,0.0,0.0952380952381,0.047619047619,0.0,0.047619047619,0.047619047619,0.0,0.0,0.047619047619,0.0,0.0,0.0,0.0952380952381,0.0,0.0,0.0,0.0,0.047619047619,0.047619047619,0.0,0.047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,other,past,positive,neut,neut
910,"Certainly it was rather crooked, rather up and down, one leg thick, and another thin; still it was like the copy, and he was overjoyed at what he had done.",0.0277777777778,0.0277777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333333333,0.0277777777778,0.0,0.0555555555556,0.0,0.0555555555556,0.0,0.111111111111,0.0277777777778,0.0,0.111111111111,0.166666666667,0.0,0.0277777777778,0.0,0.0,0.0,0.0,0.0833333333333,0.0,0.0,0.0,0.0277777777778,0.0,0.0555555555556,0.0,0.138888888889,0.0277777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,other,past,positive,neut,neut
911,"He knew very well that he had enough inside him to buy up all the other toys, and this gave him a very good opinion of his own value.",0.0967741935484,0.0,0.0322580645161,0.0,0.0645161290323,0.0322580645161,0.0,0.0,0.0,0.0,0.129032258065,0.0,0.0,0.0967741935484,0.0322580645161,0.0645161290323,0.0,0.0322580645161,0.0322580645161,0.0322580645161,0.129032258065,0.0967741935484,0.0,0.0,0.0322580645161,0.0,0.0,0.0,0.0322580645161,0.0322580645161,0.0,0.0,0.0,0.0,0.0967741935484,0.0,0.0322580645161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,other,present,positive,neut,positive
912,"The doll, whose neck had been darned, was so excited that the place in her neck burst, and the money-pig declared he must do something for one of the players, as they had all pleased him so much.",0.0232558139535,0.0,0.0232558139535,0.0,0.0232558139535,0.0,0.0,0.0,0.0,0.0,0.0232558139535,0.0,0.0,0.116279069767,0.0,0.162790697674,0.0,0.093023255814,0.0232558139535,0.0,0.0697674418605,0.0697674418605,0.0,0.0,0.0232558139535,0.0,0.0,0.0,0.0232558139535,0.0,0.0,0.0,0.046511627907,0.0,0.116279069767,0.0232558139535,0.116279069767,0.0232558139535,0.0232558139535,0.0,0.0,0.0,0.0,0.0,0.0,4,other,present,positive,neut,neut
913,"The sun shone among the delicate leaves; everything breathed forth the loveliest fragrance, and all felt as we do when we are filled with joy at the thought of our happiness.",0.147058823529,0.0,0.0294117647059,0.0,0.0588235294118,0.0,0.0,0.0,0.0,0.0,0.0588235294118,0.0,0.0,0.147058823529,0.0294117647059,0.176470588235,0.0,0.0294117647059,0.0294117647059,0.0,0.0588235294118,0.0,0.0,0.0294117647059,0.0294117647059,0.0,0.0,0.0294117647059,0.0294117647059,0.0,0.0,0.0,0.0588235294118,0.0,0.147058823529,0.0,0.0588235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,self,past,positive,positive,positive
914,"I am heartily tired of such neighbours.""",0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,self,na,positive,na,na
915,"""We make it lively about the house,"" said the sparrow-mother; ""and people say that a swallows' nest brings luck; so they are glad of us.",0.0882352941176,0.0,0.0,0.0,0.0294117647059,0.0,0.0294117647059,0.0588235294118,0.0588235294118,0.0,0.0588235294118,0.0,0.0294117647059,0.0882352941176,0.0,0.117647058824,0.0,0.0294117647059,0.0294117647059,0.0,0.117647058824,0.0294117647059,0.0,0.0588235294118,0.0588235294118,0.0,0.0588235294118,0.0,0.0294117647059,0.0,0.0,0.0,0.0,0.0,0.0882352941176,0.0,0.0294117647059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,self,present,positive,neut,positive
916,"But they were very pleased with it, and wondered whether all the little sparrows could become nightingales.",0.105263157895,0.0,0.0,0.0,0.0526315789474,0.0526315789474,0.0,0.0,0.0,0.0,0.105263157895,0.0,0.0,0.0526315789474,0.0,0.0,0.0,0.0526315789474,0.0526315789474,0.0,0.105263157895,0.0526315789474,0.0,0.0,0.105263157895,0.0,0.0,0.0,0.105263157895,0.0526315789474,0.0,0.0,0.0,0.0,0.105263157895,0.0,0.0526315789474,0.0,0.0526315789474,0.0,0.0,0.0,0.0,0.0,0.0,4,other,na,positive,na,neut
917,The horse-hair was drawn tightly round her leg- as tightly as if the latter were to be cut off; she was in great pain and terror.,0.0344827586207,0.0689655172414,0.0344827586207,0.0,0.0,0.0344827586207,0.0,0.0,0.0,0.0,0.0689655172414,0.0,0.0,0.0689655172414,0.0344827586207,0.137931034483,0.0,0.0,0.0344827586207,0.0344827586207,0.0344827586207,0.103448275862,0.0,0.0689655172414,0.0,0.0,0.0,0.0,0.0344827586207,0.0,0.0,0.0,0.0689655172414,0.0,0.103448275862,0.0,0.137931034483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,other,past,negative,neut,neut
918,"He was a merry old man, always wandering about.",0.0909090909091,0.0,0.0,0.0909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909091,0.0,0.0,0.0909090909091,0.0,0.0909090909091,0.0,0.0909090909091,0.0909090909091,0.0,0.0909090909091,0.0909090909091,0.0,0.0,0.0,0.0909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909091,0.0,0.0909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,other,na,positive,na,na
919,At these words an icy shudder ran through the sparrow-mother.,0.0,0.0,0.0,0.0,0.0909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.272727272727,0.0,0.272727272727,0.0,0.0,0.0909090909091,0.0,0.0,0.0,0.0,0.0,0.0909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,other,na,neut,na,neut
920,"But she, trembling in every limb, did not think of the adornment.",0.0,0.0,0.0,0.0666666666667,0.0,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133333333333,0.0,0.133333333333,0.0,0.133333333333,0.0666666666667,0.0,0.0666666666667,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.133333333333,0.0,0.0666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,other,na,neut,na,neut
921,"""Now you will see the gold-jacket fly,"" said the old man, letting the sparrow go, which flew away in deadly fear, with the sun shining upon her.",0.0,0.0588235294118,0.0,0.0588235294118,0.0588235294118,0.0588235294118,0.0,0.0294117647059,0.0,0.0294117647059,0.0882352941176,0.0,0.0,0.117647058824,0.0,0.147058823529,0.0,0.117647058824,0.0294117647059,0.0,0.0588235294118,0.0588235294118,0.0,0.0,0.0,0.0,0.0294117647059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0882352941176,0.0,0.0,0.0,0.0294117647059,0.0,0.0,0.0,0.0,0.0,0.0,3,other,present,negative,neut,negative
922,"All the sparrows, and even a crow- and an old boy he was too- were startled at the sight; but still they flew after her to learn what kind of strange bird she was.",0.0,0.0512820512821,0.0,0.0,0.025641025641,0.025641025641,0.0,0.0,0.0,0.0,0.0512820512821,0.025641025641,0.0,0.102564102564,0.0,0.128205128205,0.0,0.025641025641,0.025641025641,0.025641025641,0.102564102564,0.0769230769231,0.0,0.0769230769231,0.025641025641,0.0,0.0,0.0,0.0769230769231,0.025641025641,0.0,0.0,0.025641025641,0.0,0.0769230769231,0.0,0.0769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,other,past,negative,negative,negative
923,"Driven by fear and horror, she flew homeward; she was almost sinking fainting to the earth, while the flock of pursuing birds increased, some even attempting to peck at her.",0.0,0.0571428571429,0.0,0.0857142857143,0.0571428571429,0.0,0.0,0.0,0.0285714285714,0.0,0.0,0.0,0.0,0.0857142857143,0.0,0.142857142857,0.0,0.0857142857143,0.0285714285714,0.0571428571429,0.0857142857143,0.0857142857143,0.0,0.0285714285714,0.0285714285714,0.0,0.0,0.0,0.0285714285714,0.0,0.0,0.0,0.0285714285714,0.0,0.114285714286,0.0,0.0285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,other,present,negative,neut,negative
924,"Then they all got excited; they hit out with their wings, pecked with their beaks, and flop! one after another was thrown out of the nest.",0.0322580645161,0.0,0.0645161290323,0.0,0.0645161290323,0.0,0.0,0.0,0.0,0.0,0.0322580645161,0.0,0.0,0.0967741935484,0.0322580645161,0.0322580645161,0.0322580645161,0.0645161290323,0.0645161290323,0.0,0.0645161290323,0.0322580645161,0.0,0.0322580645161,0.0645161290323,0.0,0.0,0.0,0.0322580645161,0.0,0.0,0.0,0.0645161290323,0.0,0.161290322581,0.0,0.0322580645161,0.0322580645161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,other,past,positive,neut,positive
925,"There they lay with their anger, holding their heads on one side and blinking the eye that was turned upwards.",0.0,0.0454545454545,0.0909090909091,0.0454545454545,0.0454545454545,0.0,0.0,0.0,0.0,0.0454545454545,0.0,0.0,0.0,0.0454545454545,0.0,0.136363636364,0.0,0.0454545454545,0.0454545454545,0.0,0.0454545454545,0.136363636364,0.0,0.0,0.0454545454545,0.0,0.0,0.0,0.0454545454545,0.0,0.0,0.0,0.0454545454545,0.0,0.0909090909091,0.0,0.0454545454545,0.0454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,other,present,negative,neut,negative
926,And the eyes of all sparkled with malice.,0.111111111111,0.111111111111,0.0,0.0,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222222222222,0.0,0.111111111111,0.0,0.0,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.0,0.0,0.0,0.111111111111,0.0,0.0,0.0,0.0,0.0,0.222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,other,na,positive,na,positive
927,The roses nodded; they recognized their grey neighbours and were pleased to see them again.,0.0588235294118,0.0,0.0588235294118,0.0,0.117647058824,0.0588235294118,0.0,0.0,0.0,0.0,0.0588235294118,0.0,0.0,0.0588235294118,0.0,0.0,0.0,0.0,0.0588235294118,0.0588235294118,0.117647058824,0.0588235294118,0.0,0.0588235294118,0.117647058824,0.0588235294118,0.0,0.0,0.0588235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,other,present,positive,neut,neut
928,"The books travelled all over the world, and some of them came into the hands of the emperor; and he sat in his golden chair, and, as he read, he nodded his approval every moment, for it pleased him to find such a beautiful description of his city, his palace, and his gardens.",0.0483870967742,0.0,0.0806451612903,0.0,0.0967741935484,0.0161290322581,0.0,0.0,0.0,0.0,0.0322580645161,0.0,0.0,0.129032258065,0.0,0.129032258065,0.0,0.112903225806,0.0161290322581,0.0161290322581,0.0967741935484,0.0,0.0,0.0161290322581,0.0483870967742,0.0,0.0,0.0,0.0645161290323,0.0161290322581,0.0,0.0,0.0,0.0,0.129032258065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,other,present,positive,neut,positive
929,"Then the tears come into my eyes, and it is just as if my mother kissed me.""",0.0,0.0,0.0952380952381,0.0,0.047619047619,0.0,0.0,0.047619047619,0.047619047619,0.0,0.0,0.0,0.0,0.047619047619,0.0,0.047619047619,0.0,0.047619047619,0.047619047619,0.0,0.0952380952381,0.0952380952381,0.0,0.0,0.0952380952381,0.0,0.047619047619,0.0,0.047619047619,0.0,0.0,0.0,0.0,0.0,0.142857142857,0.0,0.047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,other,past,neut,neut,neut
930,"""With the greatest pleasure,"" said the nightingale, and began to sing most delightfully.",0.166666666667,0.0,0.0,0.0,0.111111111111,0.0555555555556,0.0,0.0555555555556,0.0,0.0,0.0,0.0,0.0,0.111111111111,0.0,0.111111111111,0.0,0.111111111111,0.0555555555556,0.0555555555556,0.0,0.0555555555556,0.0,0.0,0.0,0.0,0.0555555555556,0.0,0.0555555555556,0.0,0.0555555555556,0.0,0.0,0.0,0.0555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555556,0.0,0.0,4,other,past,positive,neut,na
931,"The nightingale sang so sweetly that the tears came into the emperor's eyes, and then rolled down his cheeks, as her song became still more touching and went to every one's heart.",0.027027027027,0.0,0.0540540540541,0.0,0.135135135135,0.0,0.0540540540541,0.0,0.0,0.0,0.027027027027,0.0,0.0,0.108108108108,0.027027027027,0.135135135135,0.0,0.0540540540541,0.027027027027,0.027027027027,0.0,0.108108108108,0.0,0.0,0.0810810810811,0.0,0.0,0.0,0.0540540540541,0.0,0.0,0.027027027027,0.0,0.0,0.0810810810811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,other,past,positive,neut,positive
